ID,LABEL,RULE
713,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='27' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
714,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='30' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='9' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
715,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='30' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
716,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='57' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='67' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
717,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='10' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='5' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
718,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='41' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='37' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
719,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='44' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='28' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
720,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='41' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='8' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
721,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='2' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
722,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='2' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='23' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
723,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='32' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='41' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
724,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='18' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='10' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
725,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='36' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='33' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
726,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='61' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='33' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
727,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='61' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='38' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
728,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='42' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='14' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
729,Job Description,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='Job Description' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/H4/text()' AND a1.POSITION='1' 
AND a0.VALUE='H4' AND a0.POSITION='2' 
AND b.VALUE='DIV' 
AND c0.VALUE='BLOCKQUOTE' AND c0.POSITION='1' 
AND c1.VALUE='P' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='8' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
730,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='31' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='39' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
731,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='7' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
732,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='43' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='6' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
733,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='28' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='13' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
734,Job Description,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='Job Description' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/H4/text()' AND a1.POSITION='1' 
AND a0.VALUE='H4' AND a0.POSITION='2' 
AND b.VALUE='DIV' 
AND c0.VALUE='BLOCKQUOTE' AND c0.POSITION='3' 
AND c1.VALUE='P' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='4' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
735,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='29' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='18' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
736,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='34' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='7' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
737,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='61' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='43' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
738,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='15' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='13' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
739,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='4' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='16' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
740,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='5' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='3' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
741,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='26' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='4' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
742,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='17' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='29' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
743,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='5' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='8' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
744,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='41' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='30' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
745,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='27' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='19' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
746,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='20' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
747,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='19' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='3' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
748,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='42' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='24' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
749,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='19' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
750,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='16' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='15' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
751,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='16' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='1' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
752,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='50' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='58' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
753,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='37' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='39' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
754,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='32' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='6' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
755,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='44' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='10' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
756,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='30' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='8' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
757,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='42' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='10' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
758,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='5' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='20' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
759,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='43' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='25' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
760,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='10' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='2' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
761,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='26' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='9' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
762,Desired Attributes,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Desired Attributes' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='40' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='43' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
763,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='30' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='26' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
764,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='22' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='7' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
765,Job Description,"MATCH (a1:Template)<--(a0)<--(b)-->(c0)-->(c1)-->(c2)
WHERE a1.VALUE='Job Description' AND a1.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/H4/text()' AND a1.POSITION='1' 
AND a0.VALUE='H4' AND a0.POSITION='2' 
AND b.VALUE='DIV' 
AND c0.VALUE='BLOCKQUOTE' AND c0.POSITION='1' 
AND c1.VALUE='P' AND c1.POSITION='1' 
AND c2.NODE_TYPE='3' AND c2.POSITION='21' 
 RETURN c2.VALUE AS VALUE, c2.URL AS URL, 'Template' in LABELS(c2) as template"
766,Profession: Computer Engineering and Information Technology - > Software Design/Development,"MATCH (a0:Template)<--(b)-->(c0)
WHERE a0.VALUE='Profession: Computer Engineering and Information Technology - > Software Design/Development' AND a0.PATH='/HTML/BODY/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/DIV/BLOCKQUOTE/P/text()' AND a0.POSITION='22' 
AND b.VALUE='P' 
AND c0.NODE_TYPE='3' AND c0.POSITION='20' 
 RETURN c0.VALUE AS VALUE, c0.URL AS URL, 'Template' in LABELS(c0) as template"
